HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
3XU9MCX6WRV0U6LGWF8AG3ZHQRQR24,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,30LB5CDZNGT4M72MHB3B724QCGC0ZB,A80V2WHSLGWIW,50,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/4.jpg,1,1,,
3E24UO25R29LFUC1RP39CLBOV98O69,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3S0TNUHWKX1J1V2TKXRT9PR57WD8D6,A26SWKBPOHR35I,41,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
3E24UO25R29LFUC1RP39CLBOV98O69,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3OVHNO1VEAKYLR3GTNR6M9O965KDZG,A2G23RE33ZMMAR,102,100% (3/3),100% (3/3),100% (3/3),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
3E24UO25R29LFUC1RP39CLBOV98O69,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SPJ033425MBJNT37XBYB0AK5VDYJO,A3QX9ABC1DVMQG,68,100% (46/46),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
33TGB4G0MS0EB115OTYY68UVRLOTXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,32Q90QCQ1W48O2IUPHZG5CIH288EKO,A2MQ89UDAVFANO,35,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,2,,
33TGB4G0MS0EB115OTYY68UVRLOTXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3D4CH1LGEECMRKVURFYFF6PD4UBG9D,A389UA2GRCJ6,150,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,2,,
33TGB4G0MS0EB115OTYY68UVRLOTXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KOPY89HMCLA3KWFICI8L6E7WUJJ34,AWGGLWWAXQGN0,30,100% (4/4),100% (4/4),100% (4/4),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,2,,
3HJ1EVZS3R2PFOHZ0FMFZD49W5QR3F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,35BLDD71IAGKF832K8R0SVUG6COVZX,A36FWSBMJ6WYA3,22,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/7.jpg,1,2,,
3HJ1EVZS3R2PFOHZ0FMFZD49W5QR3F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LO69W1SU7WHSMW3GC15KFG84OSGLA,A3AHEYM7TME2TV,144,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/7.jpg,1,4,,
3HJ1EVZS3R2PFOHZ0FMFZD49W5QR3F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3UOUJI6MTHXVXYENE0TAZOCMK5HUXA,AAS6JE0EH82SO,17,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/7.jpg,1,1,,
36BTXXLZ3YRAXK030TRY9IWFA5MR40,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3NKQQ8O392OHZS96N0SY5H9U4N5DUR,A160BYMX7X0EPG,120,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/8.jpg,1,1,,
36BTXXLZ3YRAXK030TRY9IWFA5MR40,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3483FV8BEI29U7LPUTAETS4A4AY629,A2G23RE33ZMMAR,75,100% (3/3),100% (3/3),100% (3/3),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/8.jpg,1,1,,
36BTXXLZ3YRAXK030TRY9IWFA5MR40,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3FQ5JJ512P7CI8V7IG2ZVZCQG0ANKN,A2W6QFKXRQ5FCP,20,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/8.jpg,1,1,,
3J9L0X0VEI5G2MN1GIXVDPFCOCFW94,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LWJHTCVCG5M5JGLXX3JJGFQDFFFQZ,A160BYMX7X0EPG,107,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/0.jpg,1,2,,
3J9L0X0VEI5G2MN1GIXVDPFCOCFW94,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3YOH7BII0DQPQD4GK7OQ5G6323CKV1,A27BN3L3PUVO39,31,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/0.jpg,1,1,,
3J9L0X0VEI5G2MN1GIXVDPFCOCFW94,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3R9WASFE23ZVJBHCKTMWA9RUII0FZT,A723LDNGDNB3L,110,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/0.jpg,1,1,,
3LB1BGHFM5F3B6RFTPK0PM14TRITY0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3T3IWE1XGA6WOOYMSH880KUR4ONQTI,A1JUR7QCV4GS1,98,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/1.jpg,1,1,,
3LB1BGHFM5F3B6RFTPK0PM14TRITY0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LOTDFNYABIRPGC7962PB5XC1GWFW3,A27BN3L3PUVO39,138,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/1.jpg,1,1,,
3LB1BGHFM5F3B6RFTPK0PM14TRITY0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GFK2QRXXD0ZNJJI3UPGPT6ZCMI5WA,A3AHEYM7TME2TV,55,100% (7/7),100% (7/7),100% (7/7),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/1.jpg,1,2,,
3P7QK0GJ4W49WX776W2N261GZ89Z25,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KMS4QQVK690UGIQKSJMNU3HE9OKFD,A1OO3NW0VRJCQV,33,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/2.jpg,1,1,,
3P7QK0GJ4W49WX776W2N261GZ89Z25,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3FK0YFF9P3Z36OYSJB2X7PHKI1IVVX,A3QXN14FLZW82W,27,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/2.jpg,1,2,,
3P7QK0GJ4W49WX776W2N261GZ89Z25,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,37U1UTWH9Z5D25LY2YMDEE89MX48RC,AH0NG7PISCRNQ,83,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/2.jpg,1,1,,
3AXFSPQOZTH3XCEFC5E8YV7FPE1JFO,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3OCHAWUVGS3HU29BKMP8T13OIEJKX3,A160BYMX7X0EPG,85,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,1,2,,
3AXFSPQOZTH3XCEFC5E8YV7FPE1JFO,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KIBXJ1WD9DU0TVJJV2CAOCV6AEOK2,A1XCZSIB9QLS14,51,100% (7/7),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,1,2,,
3AXFSPQOZTH3XCEFC5E8YV7FPE1JFO,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3K9FOBBF2L2N2EDP3GE0AZP550ENLP,A3T6VDT9HQOV3N,103,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,2,2,,
36GJS3V79Y99BCAANPKQGG7RQT1JGN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,31JLPPHS2YDO4VNCYPADT2VTVOT3O7,A2HHA9EDBXOU7P,149,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/4.jpg,1,2,,
36GJS3V79Y99BCAANPKQGG7RQT1JGN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3M81GAB8A42WS245SVHN0QO5YHNQBS,A36VIJRVDLM308,78,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/4.jpg,1,2,,
36GJS3V79Y99BCAANPKQGG7RQT1JGN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3AWETUDC96BFT2J2L1SHD64MYASIZN,A3SC8IBRLEFRUP,68,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/4.jpg,1,1,,
3VMV5CHJ0BY3PF6FZJYUIMU0OVSGTP,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3OLQQLKKNW8DDICC7WZ44XI4NJ8EJP,A2HCPC2V4OYFDV,50,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/5.jpg,1,2,,
3VMV5CHJ0BY3PF6FZJYUIMU0OVSGTP,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3K2755HG5WMSGACGSBXZJH8RU0RDFT,A2W6QFKXRQ5FCP,42,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/5.jpg,1,1,,
3VMV5CHJ0BY3PF6FZJYUIMU0OVSGTP,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3YHH42UU5FYKHILI2AC2ZNTSX73L0C,A723LDNGDNB3L,51,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/5.jpg,1,1,,
3X4Q1O9UCK54JUQ6AZ81IZBKQKSO78,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,308XBLVESMNW43J55A6N5GYAU3PBRE,A27BN3L3PUVO39,150,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/6.jpg,1,1,,
3X4Q1O9UCK54JUQ6AZ81IZBKQKSO78,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3O6CYIULEHKG8Y9X4VXOX5YFB3BWUJ,A27K2NABSOGYP3,84,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/6.jpg,1,2,,
3X4Q1O9UCK54JUQ6AZ81IZBKQKSO78,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3H7Z272LXBQN5ZP2JVRSEOU05FFLPJ,A2G23RE33ZMMAR,82,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/6.jpg,1,1,,
3Y3CZJSZANCST343EYA8EA2TA1HR55,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GNCZX450M669GYYM4225AEPB3GPA5,A1XCZSIB9QLS14,49,100% (7/7),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/7.jpg,1,2,,
3Y3CZJSZANCST343EYA8EA2TA1HR55,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3R6P78PK7OU5BZ48PL3W66QPY1ETGQ,A27K2NABSOGYP3,20,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/7.jpg,1,1,,
3Y3CZJSZANCST343EYA8EA2TA1HR55,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34FNN24DCQS3COEIIV74AQRFNUIY52,A37HH9CUVRNJR0,56,100% (5/5),100% (5/5),100% (5/5),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/7.jpg,1,1,,
3Q9SPIIRXM5U75X68OBV9KQWUUXWAJ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3PS7W85Z83LQWPH0BFXMEP42UOJT9Z,A2I2VRN2PLOU7T,156,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,1,,
3Q9SPIIRXM5U75X68OBV9KQWUUXWAJ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,31LVTDXBLBT8HC5HWNVHJJUF6X3LRB,A389UA2GRCJ6,137,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,2,,
3Q9SPIIRXM5U75X68OBV9KQWUUXWAJ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,37TRT2X24UAF6F0SX5XE3PCJKMVJBU,A3QX9ABC1DVMQG,46,100% (46/46),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,2,,
3D06DR52382Y2T3S4M580MO5WSJMAI,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3II4UPYCONQP7Z2P6R8TVGC512ZQDZ,A1UTY4CQSZ8NW,60,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/0.jpg,1,2,,
3D06DR52382Y2T3S4M580MO5WSJMAI,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3K9FOBBF2L2N2EDP3GE0AZP550FNLQ,A27K2NABSOGYP3,20,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/0.jpg,1,1,,
3D06DR52382Y2T3S4M580MO5WSJMAI,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,31Z0PCVWUOYMI6T7WIZ20TDWZYVT7N,A28TA25NJGLL3Y,144,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/0.jpg,1,1,,
3D7VY91L78G3L38KA054VX8BEA4MBD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GDTJDAPVYUM5P86XQQWSFEZGA58MO,A1CK4WWKFMOTYN,33,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/1.jpg,1,2,,
3D7VY91L78G3L38KA054VX8BEA4MBD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LWJHTCVCG5M5JGLXX3JJGFQDFFQFA,A1UTY4CQSZ8NW,94,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/1.jpg,1,1,,
